47,1.82602e-11,1.12534e-11,7.80895e-12,2.23837e-11,5.28206e-11
48,2.06701e-11,1.14503e-11,8.86493e-12,2.92576e-11,5.54738e-11
49,2.23828e-11,1.12534e-11,9.86249e-12,3.7465e-11,5.28206e-11
50,2.30069e-11,1.06956e-11,1.06956e-11,4.60054e-11,4.60054e-11
51,2.23828e-11,9.86249e-12,1.12534e-11,5.28206e-11,3.7465e-11
52,2.06701e-11,8.86493e-12,1.14503e-11,5.54738e-11,2.92576e-11
53,1.82602e-11,7.80895e-12,1.12534e-11,5.28206e-11,2.23837e-11
54,1.55918e-11,6.77699e-12,1.06956e-11,4.60054e-11,1.70301e-11
55,1.30054e-11,5.82201e-12,9.86249e-12,3.7465e-11,1.30054e-11
56,1.06957e-11,4.97087e-12,8.86493e-12,2.92576e-11,1.00204e-11
57,8.7362e-12,4.23145e-12,7.80895e-12,2.23837e-11,7.80895e-12
58,7.1245e-12,3.59989e-12,6.77699e-12,1.70301e-11,6.16111e-12
59,5.82201e-12,3.06617e-12,5.82201e-12,1.30054e-11,4.92156e-12
60,4.77845e-12,2.61791e-12,4.97087e-12,1.00204e-11,3.97866e-12
61,6.77699e-12,7.1245e-12,3.4868e-12,5.39681e-12,1.55918e-11
62,8.48778e-12,8.48778e-12,4.15655e-12,6.86115e-12,2.12166e-11
63,1.06957e-11,1.00204e-11,4.97087e-12,8.86493e-12,2.92576e-11
64,1.35153e-11,1.1653e-11,5.95384e-12,1.1653e-11,4.05383e-11
65,1.70301e-11,1.32561e-11,7.1245e-12,1.55918e-11,5.548e-11
66,2.12166e-11,1.46406e-11,8.48778e-12,2.12166e-11,7.28465e-11
67,2.58206e-11,1.55915e-11,1.00204e-11,2.92576e-11,8.81385e-11
68,3.0236e-11,1.59315e-11,1.1653e-11,4.05383e-11,9.44572e-11
69,3.35276e-11,1.55915e-11,1.32561e-11,5.548e-11,8.81385e-11
70,3.47595e-11,1.46406e-11,1.46406e-11,7.28465e-11,7.28465e-11
71,3.35276e-11,1.32561e-11,1.55915e-11,8.81385e-11,5.548e-11
72,3.0236e-11,1.1653e-11,1.59315e-11,9.44572e-11,4.05383e-11
73,2.58206e-11,1.00204e-11,1.55915e-11,8.81385e-11,2.92576e-11
74,2.12166e-11,8.48778e-12,1.46406e-11,7.28465e-11,2.12166e-11
75,1.70301e-11,7.1245e-12,1.32561e-11,5.548e-11,1.55918e-11
76,1.35153e-11,5.95384e-12,1.1653e-11,4.05383e-11,1.1653e-11
77,1.06957e-11,4.97087e-12,1.00204e-11,2.92576e-11,8.86493e-12
78,8.48778e-12,4.15655e-12,8.48778e-12,2.12166e-11,6.86115e-12
79,6.77699e-12,3.4868e-12,7.1245e-12,1.55918e-11,5.39681e-12
80,5.45435e-12,2.93752e-12,5.95384e-12,1.1653e-11,4.30861e-12
81,7.80895e-12,8.7362e-12,3.94461e-12,5.82198e-12,1.82602e-11
82,1.00204e-11,1.06957e-11,4.77845e-12,7.5027e-12,2.58206e-11
83,1.30054e-11,1.30054e-11,5.82201e-12,9.86249e-12,3.7465e-11
84,1.70301e-11,1.55918e-11,7.1245e-12,1.32561e-11,5.548e-11
85,2.23837e-11,1.82602e-11,8.7362e-12,1.82602e-11,8.25004e-11
86,2.92576e-11,2.06701e-11,1.06957e-11,2.58206e-11,1.18809e-10
87,3.7465e-11,2.23828e-11,1.30054e-11,3.7465e-11,1.55612e-10
88,4.60054e-11,2.30069e-11,1.55918e-11,5.548e-11,1.72262e-10
89,5.28206e-11,2.23828e-11,1.82602e-11,8.25004e-11,1.55612e-10
90,5.54738e-11,2.06701e-11,2.06701e-11,1.18809e-10,1.18809e-10
91,5.28206e-11,1.82602e-11,2.23828e-11,1.55612e-10,8.25004e-11
92,4.60054e-11,1.55918e-11,2.30069e-11,1.72262e-10,5.548e-11
93,3.7465e-11,1.30054e-11,2.23828e-11,1.55612e-10,3.7465e-11
94,2.92576e-11,1.06957e-11,2.06701e-11,1.18809e-10,2.58206e-11
95,2.23837e-11,8.7362e-12,1.82602e-11,8.25004e-11,1.82602e-11
96,1.70301e-11,7.1245e-12,1.55918e-11,5.548e-11,1.32561e-11
97,1.30054e-11,5.82201e-12,1.30054e-11,3.7465e-11,9.86249e-12
98,1.00204e-11,4.77845e-12,1.06957e-11,2.58206e-11,7.5027e-12
99,7.80895e-12,3.94461e-12,8.7362e-12,1.82602e-11,5.82198e-12
100,6.16111e-12,3.27761e-12,7.1245e-12,1.32561e-11,4.59811e-12
101,8.86493e-12,1.06957e-11,4.42886e-12,6.16108e-12,2.06701e-11
102,1.1653e-11,1.35153e-11,5.45435e-12,8.0248e-12,3.0236e-11
103,1.55918e-11,1.70301e-11,6.77699e-12,1.06956e-11,4.60054e-11
104,2.12166e-11,2.12166e-11,8.48778e-12,1.46406e-11,7.28465e-11
105,2.92576e-11,2.58206e-11,1.06957e-11,2.06701e-11,1.18809e-10
106,4.05383e-11,3.0236e-11,1.35153e-11,3.0236e-11,1.92165e-10
107,5.548e-11,3.35276e-11,1.70301e-11,4.60054e-11,2.81711e-10
108,7.28465e-11,3.47595e-11,2.12166e-11,7.28465e-11,3.27803e-10
109,8.81385e-11,3.35276e-11,2.58206e-11,1.18809e-10,2.81711e-10
110,9.44572e-11,3.0236e-11,3.0236e-11,1.92165e-10,1.92165e-10
111,8.81385e-11,2.58206e-11,3.35276e-11,2.81711e-10,1.18809e-10
112,7.28465e-11,2.12166e-11,3.47595e-11,3.27803e-10,7.28465e-11
113,5.548e-11,1.70301e-11,3.35276e-11,2.81711e-10,4.60054e-11
114,4.05383e-11,1.35153e-11,3.0236e-11,1.92165e-10,3.0236e-11
115,2.92576e-11,1.06957e-11,2.58206e-11,1.18809e-10,2.06701e-11
116,2.12166e-11,8.48778e-12,2.12166e-11,7.28465e-11,1.46406e-11
117,1.55918e-11,6.77699e-12,1.70301e-11,4.60054e-11,1.06956e-11
118,1.1653e-11,5.45435e-12,1.35153e-11,3.0236e-11,8.0248e-12
119,8.86493e-12,4.42886e-12,1.06957e-11,2.06701e-11,6.16108e-12
120,6.86115e-12,3.62911e-12,8.48778e-12,1.46406e-11,4.82535e-12
121,9.86249e-12,1.30054e-11,4.92156e-12,6.38067e-12,2.23828e-11
122,1.32561e-11,1.70301e-11,6.16111e-12,8.36786e-12,3.35276e-11
123,1.82602e-11,2.23837e-11,7.80895e-12,1.12534e-11,5.28206e-11
124,2.58206e-11,2.92576e-11,1.00204e-11,1.55915e-11,8.81385e-11
125,3.7465e-11,3.7465e-11,1.30054e-11,2.23828e-11,1.55612e-10
126,5.548e-11,4.60054e-11,1.70301e-11,3.35276e-11,2.81711e-10
127,8.25004e-11,5.28206e-11,2.23837e-11,5.28206e-11,4.67866e-10
128,1.18809e-10,5.54738e-11,2.92576e-11,8.81385e-11,5.78252e-10
129,1.55612e-10,5.28206e-11,3.7465e-11,1.55612e-10,4.67866e-10
130,1.72262e-10,4.60054e-11,4.60054e-11,2.81711e-10,2.81711e-10
131,1.55612e-10,3.7465e-11,5.28206e-11,4.67866e-10,1.55612e-10
132,1.18809e-10,2.92576e-11,5.54738e-11,5.78252e-10,8.81385e-11
133,8.25004e-11,2.23837e-11,5.28206e-11,4.67866e-10,5.28206e-11
134,5.548e-11,1.70301e-11,4.60054e-11,2.81711e-10,3.35276e-11
135,3.7465e-11,1.30054e-11,3.7465e-11,1.55612e-10,2.23828e-11
136,2.58206e-11,1.00204e-11,2.92576e-11,8.81385e-11,1.55915e-11
137,1.82602e-11,7.80895e-12,2.23837e-11,5.28206e-11,1.12534e-11
138,1.32561e-11,6.16111e-12,1.70301e-11,3.35276e-11,8.36786e-12
139,9.86249e-12,4.92156e-12,1.30054e-11,2.23828e-11,6.38067e-12
140,7.5027e-12,3.97866e-12,1.00204e-11,1.55915e-11,4.97084e-12
141,1.06956e-11,1.55918e-11,5.39681e-12,6.45678e-12,2.30069e-11
142,1.46406e-11,2.12166e-11,6.86115e-12,8.48768e-12,3.47595e-11
143,2.06701e-11,2.92576e-11,8.86493e-12,1.14503e-11,5.54738e-11
144,3.0236e-11,4.05383e-11,1.1653e-11,1.59315e-11,9.44572e-11
145,4.60054e-11,5.548e-11,1.55918e-11,2.30069e-11,1.72262e-10
146,7.28465e-11,7.28465e-11,2.12166e-11,3.47595e-11,3.27803e-10
147,1.18809e-10,8.81385e-11,2.92576e-11,5.54738e-11,5.78252e-10
148,1.92165e-10,9.44572e-11,4.05383e-11,9.44572e-11,7.37029e-10
149,2.81711e-10,8.81385e-11,5.548e-11,1.72262e-10,5.78252e-10
150,3.27803e-10,7.28465e-11,7.28465e-11,3.27803e-10,3.27803e-10
151,2.81711e-10,5.548e-11,8.81385e-11,5.78252e-10,1.72262e-10
152,1.92165e-10,4.05383e-11,9.44572e-11,7.37029e-10,9.44572e-11
153,1.18809e-10,2.92576e-11,8.81385e-11,5.78252e-10,5.54738e-11
154,7.28465e-11,2.12166e-11,7.28465e-11,3.27803e-10,3.47595e-11
155,4.60054e-11,1.55918e-11,5.548e-11,1.72262e-10,2.30069e-11
156,3.0236e-11,1.1653e-11,4.05383e-11,9.44572e-11,1.59315e-11
157,2.06701e-11,8.86493e-12,2.92576e-11,5.54738e-11,1.14503e-11
158,1.46406e-11,6.86115e-12,2.12166e-11,3.47595e-11,8.48768e-12
159,1.06956e-11,5.39681e-12,1.55918e-11,2.30069e-11,6.45678e-12
160,8.0248e-12,4.30861e-12,1.1653e-11,1.59315e-11,5.02097e-12
161,1.12534e-11,1.82602e-11,5.82198e-12,6.38067e-12,2.23828e-11
162,1.55915e-11,2.58206e-11,7.5027e-12,8.36786e-12,3.35276e-11
163,2.23828e-11,3.7465e-11,9.86249e-12,1.12534e-11,5.28206e-11
164,3.35276e-11,5.548e-11,1.32561e-11,1.55915e-11,8.81385e-11
165,5.28206e-11,8.25004e-11,1.82602e-11,2.23828e-11,1.55612e-10
166,8.81385e-11,1.18809e-10,2.58206e-11,3.35276e-11,2.81711e-10
167,1.55612e-10,1.55612e-10,3.7465e-11,5.28206e-11,4.67866e-10
168,2.81711e-10,1.72262e-10,5.548e-11,8.81385e-11,5.78252e-10
169,4.67866e-10,1.55612e-10,8.25004e-11,1.55612e-10,4.67866e-10
170,5.78252e-10,1.18809e-10,1.18809e-10,2.81711e-10,2.81711e-10
171,4.67866e-10,8.25004e-11,1.55612e-10,4.67866e-10,1.55612e-10
172,2.81711e-10,5.548e-11,1.72262e-10,5.78252e-10,8.81385e-11
173,1.55612e-10,3.7465e-11,1.55612e-10,4.67866e-10,5.28206e-11
174,8.81385e-11,2.58206e-11,1.18809e-10,2.81711e-10,3.35276e-11
175,5.28206e-11,1.82602e-11,8.25004e-11,1.55612e-10,2.23828e-11
176,3.35276e-11,1.32561e-11,5.548e-11,8.81385e-11,1.55915e-11
177,2.23828e-11,9.86249e-12,3.7465e-11,5.28206e-11,1.12534e-11
178,1.55915e-11,7.5027e-12,2.58206e-11,3.35276e-11,8.36786e-12
179,1.12534e-11,5.82198e-12,1.82602e-11,2.23828e-11,6.38067e-12
180,8.36786e-12,4.59811e-12,1.32561e-11,1.55915e-11,4.97084e-12
181,1.14503e-11,2.06701e-11,6.16108e-12,6.16108e-12,2.06701e-11
182,1.59315e-11,3.0236e-11,8.0248e-12,8.0248e-12,3.0236e-11
183,2.30069e-11,4.60054e-11,1.06956e-11,1.06956e-11,4.60054e-11
184,3.47595e-11,7.28465e-11,1.46406e-11,1.46406e-11,7.28465e-11
185,5.54738e-11,1.18809e-10,2.06701e-11,2.06701e-11,1.18809e-10
186,9.44572e-11,1.92165e-10,3.0236e-11,3.0236e-11,1.92165e-10
187,1.72262e-10,2.81711e-10,4.60054e-11,4.60054e-11,2.81711e-10
188,3.27803e-10,3.27803e-10,7.28465e-11,7.28465e-11,3.27803e-10
189,5.78252e-10,2.81711e-10,1.18809e-10,1.18809e-10,2.81711e-10
190,7.37029e-10,1.92165e-10,1.92165e-10,1.92165e-10,1.92165e-10
191,5.78252e-10,1.18809e-10,2.81711e-10,2.81711e-10,1.18809e-10
192,3.27803e-10,7.28465e-11,3.27803e-10,3.27803e-10,7.28465e-11
193,1.72262e-10,4.60054e-11,2.81711e-10,2.81711e-10,4.60054e-11
194,9.44572e-11,3.0236e-11,1.92165e-10,1.92165e-10,3.0236e-11
195,5.54738e-11,2.06701e-11,1.18809e-10,1.18809e-10,2.06701e-11
196,3.47595e-11,1.46406e-11,7.28465e-11,7.28465e-11,1.46406e-11
197,2.30069e-11,1.06956e-11,4.60054e-11,4.60054e-11,1.06956e-11
198,1.59315e-11,8.0248e-12,3.0236e-11,3.0236e-11,8.0248e-12
199,1.14503e-11,6.16108e-12,2.06701e-11,2.06701e-11,6.16108e-12
200,8.48768e-12,4.82535e-12,1.46406e-11,1.46406e-11,4.82535e-12
201,1.12534e-11,2.23828e-11,6.38067e-12,5.82198e-12,1.82602e-11
202,1.55915e-11,3.35276e-11,8.36786e-12,7.5027e-12,2.58206e-11
203,2.23828e-11,5.28206e-11,1.12534e-11,9.86249e-12,3.7465e-11
204,3.35276e-11,8.81385e-11,1.55915e-11,1.32561e-11,5.548e-11
205,5.28206e-11,1.55612e-10,2.23828e-11,1.82602e-11,8.25004e-11
206,8.81385e-11,2.81711e-10,3.35276e-11,2.58206e-11,1.18809e-10
207,1.55612e-10,4.67866e-10,5.28206e-11,3.7465e-11,1.55612e-10
208,2.81711e-10,5.78252e-10,8.81385e-11,5.548e-11,1.72262e-10
209,4.67866e-10,4.67866e-10,1.55612e-10,8.25004e-11,1.55612e-10
210,5.78252e-10,2.81711e-10,2.81711e-10,1.18809e-10,1.18809e-10
211,4.67866e-10,1.55612e-10,4.67866e-10,1.55612e-10,8.25004e-11
212,2.81711e-10,8.81385e-11,5.78252e-10,1.72262e-10,5.548e-11
213,1.55612e-10,5.28206e-11,4.67866e-10,1.55612e-10,3.7465e-11
214,8.81385e-11,3.35276e-11,2.81711e-10,1.18809e-10,2.58206e-11
215,5.28206e-11,2.23828e-11,1.55612e-10,8.25004e-11,1.82602e-11
216,3.35276e-11,1.55915e-11,8.81385e-11,5.548e-11,1.32561e-11
217,2.23828e-11,1.12534e-11,5.28206e-11,3.7465e-11,9.86249e-12
218,1.55915e-11,8.36786e-12,3.35276e-11,2.58206e-11,7.5027e-12
219,1.12534e-11,6.38067e-12,2.23828e-11,1.82602e-11,5.82198e-12
220,8.36786e-12,4.97084e-12,1.55915e-11,1.32561e-11,4.59811e-12
221,1.06956e-11,2.30069e-11,6.45678e-12,5.39681e-12,1.55918e-11
222,1.46406e-11,3.47595e-11,8.48768e-12,6.86115e-12,2.12166e-11
223,2.06701e-11,5.54738e-11,1.14503e-11,8.86493e-12,2.92576e-11
224,3.0236e-11,9.44572e-11,1.59315e-11,1.1653e-11,4.05383e-11
225,4.60054e-11,1.72262e-10,2.30069e-11,1.55918e-11,5.548e-11
226,7.28465e-11,3.27803e-10,3.47595e-11,2.12166e-11,7.28465e-11
227,1.18809e-10,5.78252e-10,5.54738e-11,2.92576e-11,8.81385e-11
228,1.92165e-10,7.37029e-10,9.44572e-11,4.05383e-11,9.44572e-11
229,2.81711e-10,5.78252e-10,1.72262e-10,5.548e-11,8.81385e-11
230,3.27803e-10,3.27803e-10,3.27803e-10,7.28465e-11,7.28465e-11
231,2.81711e-10,1.72262e-10,5.78252e-10,8.81385e-11,5.548e-11
232,1.92165e-10,9.44572e-11,7.37029e-10,9.44572e-11,4.05383e-11
233,1.18809e-10,5.54738e-11,5.78252e-10,8.81385e-11,2.92576e-11
234,7.28465e-11,3.47595e-11,3.27803e-10,7.28465e-11,2.12166e-11
235,4.60054e-11,2.30069e-11,1.72262e-10,5.548e-11,1.55918e-11
236,3.0236e-11,1.59315e-11,9.44572e-11,4.05383e-11,1.1653e-11
237,2.06701e-11,1.14503e-11,5.54738e-11,2.92576e-11,8.86493e-12
238,1.46406e-11,8.48768e-12,3.47595e-11,2.12166e-11,6.86115e-12
239,1.06956e-11,6.45678e-12,2.30069e-11,1.55918e-11,5.39681e-12
240,8.0248e-12,5.02097e-12,1.59315e-11,1.1653e-11,4.30861e-12
241,9.86249e-12,2.23828e-11,6.38067e-12,4.92156e-12,1.30054e-11
242,1.32561e-11,3.35276e-11,8.36786e-12,6.16111e-12,1.70301e-11
243,1.82602e-11,5.28206e-11,1.12534e-11,7.80895e-12,2.23837e-11
244,2.58206e-11,8.81385e-11,1.55915e-11,1.00204e-11,2.92576e-11
245,3.7465e-11,1.55612e-10,2.23828e-11,1.30054e-11,3.7465e-11
246,5.548e-11,2.81711e-10,3.35276e-11,1.70301e-11,4.60054e-11
247,8.25004e-11,4.67866e-10,5.28206e-11,2.23837e-11,5.28206e-11
248,1.18809e-10,5.78252e-10,8.81385e-11,2.92576e-11,5.54738e-11
249,1.55612e-10,4.67866e-10,1.55612e-10,3.7465e-11,5.28206e-11
250,1.72262e-10,2.81711e-10,2.81711e-10,4.60054e-11,4.60054e-11
251,1.55612e-10,1.55612e-10,4.67866e-10,5.28206e-11,3.7465e-11
252,1.18809e-10,8.81385e-11,5.78252e-10,5.54738e-11,2.92576e-11
253,8.25004e-11,5.28206e-11,4.67866e-10,5.28206e-11,2.23837e-11
254,5.548e-11,3.35276e-11,2.81711e-10,4.60054e-11,1.70301e-11
255,3.7465e-11,2.23828e-11,1.55612e-10,3.7465e-11,1.30054e-11
256,2.58206e-11,1.55915e-11,8.81385e-11,2.92576e-11,1.00204e-11
257,1.82602e-11,1.12534e-11,5.28206e-11,2.23837e-11,7.80895e-12
258,1.32561e-11,8.36786e-12,3.35276e-11,1.70301e-11,6.16111e-12
259,9.86249e-12,6.38067e-12,2.23828e-11,1.30054e-11,4.92156e-12
260,7.5027e-12,4.97084e-12,1.55915e-11,1.00204e-11,3.97866e-12
261,8.86493e-12,2.06701e-11,6.16108e-12,4.42886e-12,1.06957e-11
262,1.1653e-11,3.0236e-11,8.0248e-12,5.45435e-12,1.35153e-11
263,1.55918e-11,4.60054e-11,1.06956e-11,6.77699e-12,1.70301e-11
264,2.12166e-11,7.28465e-11,1.46406e-11,8.48778e-12,2.12166e-11
265,2.92576e-11,1.18809e-10,2.06701e-11,1.06957e-11,2.58206e-11
266,4.05383e-11,1.92165e-10,3.0236e-11,1.35153e-11,3.0236e-11
267,5.548e-11,2.81711e-10,4.60054e-11,1.70301e-11,3.35276e-11
268,7.28465e-11,3.27803e-10,7.28465e-11,2.12166e-11,3.47595e-11
269,8.81385e-11,2.81711e-10,1.18809e-10,2.58206e-11,3.35276e-11
270,9.44572e-11,1.92165e-10,1.92165e-10,3.0236e-11,3.0236e-11
271,8.81385e-11,1.18809e-10,2.81711e-10,3.35276e-11,2.58206e-11
272,7.28465e-11,7.28465e-11,3.27803e-10,3.47595e-11,2.12166e-11
273,5.548e-11,4.60054e-11,2.81711e-10,3.35276e-11,1.70301e-11
274,4.05383e-11,3.0236e-11,1.92165e-10,3.0236e-11,1.35153e-11
275,2.92576e-11,2.06701e-11,1.18809e-10,2.58206e-11,1.06957e-11
276,2.12166e-11,1.46406e-11,7.28465e-11,2.12166e-11,8.48778e-12
277,1.55918e-11,1.06956e-11,4.60054e-11,1.70301e-11,6.77699e-12
278,1.1653e-11,8.0248e-12,3.0236e-11,1.35153e-11,5.45435e-12
279,8.86493e-12,6.16108e-12,2.06701e-11,1.06957e-11,4.42886e-12
280,6.86115e-12,4.82535e-12,1.46406e-11,8.48778e-12,3.62911e-12
281,7.80895e-12,1.82602e-11,5.82198e-12,3.94461e-12,8.7362e-12
282,1.00204e-11,2.58206e-11,7.5027e-12,4.77845e-12,1.06957e-11
283,1.30054e-11,3.7465e-11,9.86249e-12,5.82201e-12,1.30054e-11
284,1.70301e-11,5.548e-11,1.32561e-11,7.1245e-12,1.55918e-11
285,2.23837e-11,8.25004e-11,1.82602e-11,8.7362e-12,1.82602e-11
286,2.92576e-11,1.18809e-10,2.58206e-11,1.06957e-11,2.06701e-11
287,3.7465e-11,1.55612e-10,3.7465e-11,1.30054e-11,2.23828e-11
288,4.60054e-11,1.72262e-10,5.548e-11,1.55918e-11,2.30069e-11
289,5.28206e-11,1.55612e-10,8.25004e-11,1.82602e-11,2.23828e-11
290,5.54738e-11,1.18809e-10,1.18809e-10,2.06701e-11,2.06701e-11
291,5.28206e-11,8.25004e-11,1.55612e-10,2.23828e-11,1.82602e-11
292,4.60054e-11,5.548e-11,1.72262e-10,2.30069e-11,1.55918e-11
293,3.7465e-11,3.7465e-11,1.55612e-10,2.23828e-11,1.30054e-11
294,2.92576e-11,2.58206e-11,1.18809e-10,2.06701e-11,1.06957e-11
295,2.23837e-11,1.82602e-11,8.25004e-11,1.82602e-11,8.7362e-12
296,1.70301e-11,1.32561e-11,5.548e-11,1.55918e-11,7.1245e-12
297,1.30054e-11,9.86249e-12,3.7465e-11,1.30054e-11,5.82201e-12
298,1.00204e-11,7.5027e-12,2.58206e-11,1.06957e-11,4.77845e-12
299,7.80895e-12,5.82198e-12,1.82602e-11,8.7362e-12,3.94461e-12
300,6.16111e-12,4.59811e-12,1.32561e-11,7.1245e-12,3.27761e-12
301,6.77699e-12,1.55918e-11,5.39681e-12,3.4868e-12,7.1245e-12
302,8.48778e-12,2.12166e-11,6.86115e-12,4.15655e-12,8.48778e-12
303,1.06957e-11,2.92576e-11,8.86493e-12,4.97087e-12,1.00204e-11
304,1.35153e-11,4.05383e-11,1.1653e-11,5.95384e-12,1.1653e-11
305,1.70301e-11,5.548e-11,1.55918e-11,7.1245e-12,1.32561e-11
306,2.12166e-11,7.28465e-11,2.12166e-11,8.48778e-12,1.46406e-11
307,2.58206e-11,8.81385e-11,2.92576e-11,1.00204e-11,1.55915e-11
308,3.0236e-11,9.44572e-11,4.05383e-11,1.1653e-11,1.59315e-11
309,3.35276e-11,8.81385e-11,5.548e-11,1.32561e-11,1.55915e-11
310,3.47595e-11,7.28465e-11,7.28465e-11,1.46406e-11,1.46406e-11
311,3.35276e-11,5.548e-11,8.81385e-11,1.55915e-11,1.32561e-11
312,3.0236e-11,4.05383e-11,9.44572e-11,1.59315e-11,1.1653e-11
313,2.58206e-11,2.92576e-11,8.81385e-11,1.55915e-11,1.00204e-11
314,2.12166e-11,2.12166e-11,7.28465e-11,1.46406e-11,8.48778e-12
315,1.70301e-11,1.55918e-11,5.548e-11,1.32561e-11,7.1245e-12
316,1.35153e-11,1.1653e-11,4.05383e-11,1.1653e-11,5.95384e-12
317,1.06957e-11,8.86493e-12,2.92576e-11,1.00204e-11,4.97087e-12
318,8.48778e-12,6.86115e-12,2.12166e-11,8.48778e-12,4.15655e-12
319,6.77699e-12,5.39681e-12,1.55918e-11,7.1245e-12,3.4868e-12
320,5.45435e-12,4.30861e-12,1.1653e-11,5.95384e-12,2.93752e-12
321,5.82201e-12,1.30054e-11,4.92156e-12,3.06617e-12,5.82201e-12
322,7.1245e-12,1.70301e-11,6.16111e-12,3.59989e-12,6.77699e-12
323,8.7362e-12,2.23837e-11,7.80895e-12,4.23145e-12,7.80895e-12
324,1.06957e-11,2.92576e-11,1.00204e-11,4.97087e-12,8.86493e-12
325,1.30054e-11,3.7465e-11,1.30054e-11,5.82201e-12,9.86249e-12
326,1.55918e-11,4.60054e-11,1.70301e-11,6.77699e-12,1.06956e-11
327,1.82602e-11,5.28206e-11,2.23837e-11,7.80895e-12,1.12534e-11
328,2.06701e-11,5.54738e-11,2.92576e-11,8.86493e-12,1.14503e-11
329,2.23828e-11,5.28206e-11,3.7465e-11,9.86249e-12,1.12534e-11
330,2.30069e-11,4.60054e-11,4.60054e-11,1.06956e-11,1.06956e-11
331,2.23828e-11,3.7465e-11,5.28206e-11,1.12534e-11,9.86249e-12
332,2.06701e-11,2.92576e-11,5.54738e-11,1.14503e-11,8.86493e-12
333,1.82602e-11,2.23837e-11,5.28206e-11,1.12534e-11,7.80895e-12
334,1.55918e-11,1.70301e-11,4.60054e-11,1.06956e-11,6.77699e-12
